"wmc","dit","rfc","noc","cbo","lcom","loc","isBug"
1,1,2,0,0,0,3,"YES"
3,2,5,0,1,6,9,"NO"
39,3,136,0,24,231,322,"YES"
28,1,43,0,11,91,107,"NO"
4,1,6,1,8,6,13,"NO"
21,1,56,0,43,120,96,"YES"
5,1,9,0,1,6,22,"NO"
24,3,60,0,10,28,106,"NO"
10,3,18,0,6,3,41,"NO"
3,2,6,0,3,6,12,"NO"
6,2,10,1,3,15,22,"NO"
77,1,135,0,29,325,273,"YES"
13,2,22,0,6,3,33,"NO"
12,1,10,0,0,21,43,"NO"
1,2,1,0,0,0,3,"NO"
7,1,11,0,5,15,38,"NO"
31,1,48,0,8,28,130,"YES"
8,1,8,0,2,1,45,"NO"
7,2,7,0,3,21,21,"NO"
6,1,10,0,1,3,28,"NO"
33,1,45,0,5,45,130,"NO"
4,1,18,0,6,6,19,"NO"
105,1,321,0,101,990,519,"NO"
6,1,16,0,5,10,74,"YES"
7,1,11,0,4,3,22,"YES"
0,1,3,1,1,3,0,"NO"
0,1,0,0,0,0,0,"NO"
2,1,3,0,3,1,9,"YES"
45,2,84,0,17,153,132,"YES"
22,1,40,0,9,6,95,"NO"
1,1,2,0,0,0,3,"NO"
13,2,17,0,6,10,27,"NO"
2,1,3,0,2,1,9,"YES"
1,3,2,0,1,0,3,"NO"
9,2,10,0,3,21,31,"NO"
64,1,124,0,38,300,218,"NO"
3,1,14,0,10,1,21,"NO"
1,1,2,0,0,0,3,"NO"
13,3,22,0,6,6,47,"YES"
0,1,5,5,1,10,0,"NO"
9,3,20,0,4,15,57,"NO"
23,5,36,0,7,15,79,"NO"
3,1,14,12,52,91,9,"NO"
8,2,53,0,10,6,126,"NO"
2,2,7,0,2,3,12,"NO"
11,3,3,0,0,3,17,"NO"
12,1,71,0,17,28,108,"NO"
4,1,6,1,1,10,11,"NO"
1,1,2,1,1,1,3,"NO"
57,3,124,0,11,28,199,"YES"
4,2,21,0,5,3,31,"YES"
8,4,13,0,6,3,29,"NO"
59,1,145,0,6,1081,206,"NO"
14,1,20,0,2,45,67,"NO"
3,2,5,0,2,6,9,"NO"
6,1,15,0,2,0,27,"NO"
20,1,33,0,14,91,74,"NO"
3,1,12,0,2,1,19,"NO"
22,2,27,0,6,55,75,"NO"
1,1,1,0,1,0,3,"NO"
46,1,40,0,2,120,92,"NO"
30,3,63,0,12,21,114,"NO"
60,1,99,0,107,561,202,"NO"
12,2,22,1,1,28,53,"NO"
22,1,36,0,5,28,50,"NO"
14,1,17,0,14,78,43,"NO"
5,1,22,0,5,0,46,"NO"
20,1,47,0,5,120,89,"NO"
3,2,41,0,14,3,101,"NO"
10,1,13,0,4,3,34,"NO"
29,3,51,0,8,55,192,"NO"
1,1,3,0,0,1,6,"NO"
0,1,0,0,0,0,0,"NO"
2,1,8,0,2,1,14,"NO"
35,1,59,1,3,253,107,"NO"
39,1,91,0,12,210,272,"NO"
2,1,3,0,2,1,9,"YES"
3,2,5,0,2,6,9,"NO"
5,2,5,0,3,10,15,"NO"
3,1,6,0,1,1,13,"NO"
39,1,34,1,4,91,81,"NO"
1,1,3,0,4,0,3,"NO"
1,1,2,0,0,0,3,"NO"
22,1,54,0,21,66,107,"NO"
6,1,6,0,4,15,20,"NO"
8,1,9,0,8,28,29,"NO"
16,1,20,0,6,45,49,"NO"
64,1,82,0,18,325,169,"NO"
3,1,12,0,1,3,17,"NO"
3,1,6,0,2,1,11,"NO"
25,1,47,0,9,28,103,"YES"
90,1,135,0,8,153,335,"NO"
12,2,41,0,7,21,107,"NO"
62,2,126,0,40,496,365,"NO"
67,3,61,0,5,231,126,"NO"
7,3,15,0,7,3,35,"YES"
27,1,13,0,8,15,77,"NO"
23,1,27,0,12,21,59,"NO"
1,1,2,0,0,0,3,"NO"
13,1,44,0,18,15,100,"YES"
8,2,21,0,8,3,50,"NO"
5,2,12,1,8,3,30,"NO"
6,1,11,0,2,3,27,"NO"
7,1,16,0,4,3,27,"NO"
16,2,32,0,1,120,51,"NO"
3,3,8,0,3,1,11,"NO"
15,4,31,3,8,28,60,"NO"
12,1,21,0,4,36,35,"NO"
79,2,233,0,30,378,728,"YES"
6,2,9,0,2,15,18,"NO"
34,2,109,0,24,136,431,"YES"
1,1,2,0,1,0,8,"NO"
9,1,15,0,5,3,23,"NO"
1,1,5,0,2,1,4,"NO"
20,1,23,0,6,45,62,"NO"
16,1,30,0,7,105,61,"NO"
1,1,2,0,0,0,3,"NO"
27,2,37,0,11,10,98,"NO"
7,1,12,0,5,0,37,"NO"
18,1,18,0,12,120,57,"NO"
31,1,87,0,20,136,377,"YES"
6,1,3,0,2,1,22,"NO"
5,1,12,0,7,3,22,"NO"
10,1,27,0,10,10,42,"NO"
12,1,39,0,11,6,63,"NO"
3,1,7,0,3,3,10,"NO"
11,1,12,0,4,28,33,"NO"
2,1,3,0,1,1,10,"NO"
7,2,8,0,6,21,23,"NO"
22,1,42,0,9,36,65,"NO"
14,1,27,0,5,6,60,"NO"
5,1,11,0,5,10,27,"NO"
39,1,42,0,4,6,95,"NO"
5,1,9,4,14,28,14,"NO"
12,2,13,0,3,3,35,"NO"
20,1,38,0,4,66,197,"NO"
3,1,4,0,1,0,10,"NO"
24,1,70,1,12,55,214,"NO"
6,2,7,0,3,21,18,"NO"
12,1,22,0,6,36,43,"NO"
15,1,26,0,15,21,55,"NO"
25,1,62,0,15,91,101,"NO"
1,2,1,0,0,0,3,"NO"
41,1,44,0,12,21,102,"NO"
1,2,3,0,2,1,3,"NO"
3,1,7,0,2,1,14,"NO"
17,3,67,0,15,36,119,"NO"
16,1,49,0,23,36,117,"NO"
7,1,12,0,4,3,22,"NO"
5,1,5,0,2,3,22,"NO"
5,1,8,1,0,21,15,"NO"
9,3,18,0,6,6,31,"NO"
7,1,42,0,13,3,64,"NO"
12,1,27,0,6,36,59,"NO"
3,5,3,0,2,3,9,"NO"
1,1,1,0,0,0,2,"NO"
19,2,39,0,13,105,104,"NO"
5,1,18,0,5,6,27,"NO"
26,2,29,0,7,78,76,"NO"
3,2,5,0,2,6,9,"NO"
61,2,164,1,23,465,263,"NO"
13,1,20,5,7,10,44,"NO"
5,1,7,0,6,10,15,"NO"
14,1,40,0,7,1,58,"YES"
18,1,54,0,6,66,199,"YES"
5,1,9,0,2,1,19,"NO"
2,1,3,0,1,1,9,"YES"
1,3,1,1,1,0,3,"NO"
4,2,6,0,1,6,16,"NO"
2,1,6,0,0,1,18,"NO"
80,2,174,2,7,351,388,"NO"
5,1,42,2,21,6,80,"NO"
0,1,1,6,3,0,0,"NO"
2,1,9,0,3,3,28,"NO"
86,4,226,0,20,561,568,"NO"
3,1,12,0,2,0,19,"NO"
6,1,20,0,4,15,23,"NO"
4,1,10,0,4,3,12,"NO"
14,1,32,0,4,15,77,"NO"
10,1,15,0,3,15,120,"YES"
0,1,0,0,0,0,0,"NO"
4,1,12,0,3,1,19,"NO"
41,2,42,0,3,153,101,"NO"
1,1,2,0,0,0,3,"YES"
21,1,52,0,12,6,63,"NO"
10,1,15,0,4,15,35,"NO"
45,1,102,1,72,276,191,"NO"
1,1,2,0,0,0,3,"NO"
25,1,18,0,2,21,54,"NO"
23,2,74,0,13,28,128,"YES"
19,2,42,0,7,190,57,"NO"
8,1,11,5,9,21,31,"NO"
12,1,17,0,2,45,36,"NO"
3,2,4,0,3,3,9,"NO"
72,2,108,0,5,561,217,"NO"
9,1,21,0,2,36,68,"NO"
14,1,50,0,20,45,76,"NO"
8,2,44,0,11,15,133,"NO"
29,1,55,3,8,78,115,"NO"
4,2,6,0,2,3,13,"NO"
10,1,20,0,3,36,42,"YES"
27,3,53,0,37,153,134,"NO"
91,1,249,3,28,1378,299,"YES"
30,3,75,0,12,136,184,"NO"
2,1,3,0,2,1,9,"YES"
6,1,3,0,1,3,15,"NO"
4,1,7,0,0,6,12,"NO"
10,2,11,0,8,55,30,"NO"
18,1,55,0,13,10,92,"NO"
16,1,20,0,5,15,38,"YES"
29,2,106,0,18,28,110,"YES"
7,1,19,0,3,6,34,"NO"
17,1,22,0,6,10,62,"NO"
18,2,34,1,10,66,68,"NO"
2,1,3,0,3,1,9,"YES"
22,1,23,13,9,253,87,"NO"
353,1,902,0,60,666,1550,"YES"
1,1,8,1,6,28,3,"NO"
15,1,32,0,11,78,58,"NO"
7,2,9,0,4,3,19,"NO"
14,1,38,0,5,36,124,"NO"
24,1,35,15,20,105,73,"NO"
0,1,2,2,1,1,0,"NO"
7,1,30,0,6,10,115,"NO"
24,3,34,2,32,120,71,"NO"
15,2,15,40,35,36,39,"NO"
15,1,63,0,15,10,87,"NO"
1,1,2,0,0,0,3,"NO"
1,1,1,0,0,0,3,"NO"
4,1,7,2,13,15,12,"NO"
1,1,2,0,0,0,3,"NO"
7,2,27,0,6,10,105,"YES"
39,1,166,0,19,210,484,"NO"
5,1,9,0,1,10,15,"NO"
21,1,44,0,10,28,196,"YES"
3,1,3,0,6,3,9,"NO"
38,2,164,0,33,91,248,"NO"
20,1,70,0,9,55,119,"NO"
4,1,6,0,0,6,13,"NO"
2,2,3,0,2,3,6,"NO"
4,1,6,0,8,6,14,"NO"
1,3,1,0,0,0,3,"NO"
25,1,52,0,17,253,121,"NO"
5,1,27,0,16,6,50,"NO"
2,2,5,0,3,1,9,"NO"
8,1,28,0,10,3,115,"NO"
19,1,31,0,9,171,62,"NO"
12,1,36,0,13,66,36,"NO"
11,3,36,0,11,36,122,"YES"
15,1,8,0,2,1,100,"NO"
10,2,21,0,3,45,34,"NO"
26,1,7,0,8,6,109,"NO"
5,2,10,0,2,6,23,"NO"
5,1,46,0,5,3,78,"NO"
5,1,7,0,2,1,44,"NO"
4,1,6,0,4,6,21,"NO"
3,1,3,0,3,3,11,"NO"
14,1,31,0,5,36,95,"NO"
3,2,5,0,4,3,9,"NO"
18,2,67,5,18,55,134,"YES"
4,3,7,3,4,1,16,"NO"
75,3,180,0,19,325,398,"NO"
62,1,160,0,39,496,233,"NO"
19,1,24,0,14,21,54,"NO"
33,3,54,1,19,78,93,"NO"
11,1,15,0,1,45,33,"NO"
6,1,16,0,6,6,106,"YES"
86,1,134,0,13,325,461,"NO"
1,1,2,0,0,0,3,"NO"
9,2,14,0,7,1,29,"NO"
48,1,128,0,10,10,208,"NO"
23,2,39,0,8,45,80,"NO"
354,1,727,2,49,7021,3026,"NO"
28,1,29,0,3,253,81,"NO"
23,1,32,0,4,21,88,"NO"
3,1,13,0,7,1,15,"NO"
3,1,10,0,6,1,9,"NO"
4,3,4,0,4,6,14,"NO"
12,3,28,0,11,6,45,"NO"
49,1,92,0,10,78,151,"NO"
3,1,13,0,2,0,35,"NO"
13,1,34,0,3,45,99,"NO"
1,1,2,0,0,0,3,"NO"
33,1,125,0,28,28,213,"NO"
7,1,9,0,2,3,38,"NO"
13,3,12,0,2,6,24,"NO"
8,1,6,0,2,1,20,"NO"
3,2,5,0,2,6,9,"NO"
3,1,5,0,3,0,40,"NO"
40,2,29,0,3,3,109,"NO"
24,2,71,0,15,91,241,"YES"
5,1,19,1,5,3,29,"NO"
6,1,13,0,15,1,31,"NO"
77,2,304,0,30,120,399,"YES"
10,1,30,0,9,21,72,"NO"
10,1,20,0,1,10,54,"NO"
6,2,15,0,6,10,21,"NO"
1,1,2,0,0,0,3,"NO"
3,1,7,0,4,1,16,"NO"
6,2,18,0,6,1,31,"NO"
18,1,23,0,3,36,121,"NO"
84,1,159,0,7,120,452,"NO"
16,1,38,0,16,21,61,"NO"
8,1,7,0,1,10,27,"NO"
9,1,17,0,5,6,31,"NO"
7,2,10,1,4,21,21,"NO"
10,3,27,0,10,6,50,"NO"
10,1,11,0,3,45,34,"NO"
15,4,15,0,2,28,46,"NO"
1,1,2,0,0,0,3,"NO"
11,2,59,0,10,21,157,"YES"
11,1,37,0,1,55,329,"NO"
28,2,29,0,6,45,65,"NO"
13,1,15,0,12,15,45,"NO"
1,2,1,0,1,0,3,"NO"
3,3,8,0,3,1,13,"NO"
12,1,12,0,6,66,40,"NO"
12,2,23,0,8,10,40,"NO"
3,1,5,0,1,1,11,"YES"
6,1,10,0,4,0,22,"NO"
1,1,1,0,0,0,2,"YES"
5,1,13,0,0,10,71,"NO"
1,1,8,0,2,0,75,"YES"
5,2,11,0,3,1,17,"NO"
11,1,17,0,1,36,36,"NO"
10,3,18,0,6,6,42,"NO"
17,1,41,0,7,15,79,"NO"
23,1,15,0,4,21,105,"NO"
50,3,104,0,8,703,197,"NO"
1,1,1,0,0,0,2,"YES"
1,1,2,0,0,0,3,"NO"
45,2,80,0,7,55,226,"NO"
3,1,3,3,3,3,9,"NO"
1,1,4,0,1,0,6,"YES"
26,1,68,0,2,105,122,"NO"
4,1,6,0,0,6,13,"NO"
25,3,23,4,6,45,60,"NO"
7,2,12,0,3,21,21,"NO"
8,3,28,0,10,6,40,"NO"
11,1,21,0,5,1,56,"NO"
1,1,2,0,0,0,3,"YES"
22,2,47,0,12,78,99,"NO"
21,3,83,0,17,66,324,"YES"
10,2,30,0,11,10,48,"NO"
4,1,12,0,3,3,35,"NO"
1,1,2,0,0,0,3,"NO"
2,1,2,0,1,1,7,"NO"
5,2,8,0,1,6,19,"NO"
5,1,6,1,2,15,15,"NO"
18,4,17,0,2,28,49,"NO"
21,1,24,0,4,1,46,"NO"
12,3,16,0,5,6,24,"NO"
6,1,7,0,1,21,16,"NO"
20,1,78,1,12,21,99,"YES"
5,1,8,2,4,15,17,"NO"
15,1,27,0,7,6,60,"NO"
10,1,25,0,11,10,45,"NO"
29,1,20,0,7,190,78,"NO"
12,1,21,1,9,136,42,"NO"
3,1,5,0,1,0,12,"NO"
1,1,4,0,1,0,6,"YES"
48,1,129,5,69,496,194,"NO"
11,3,10,0,1,15,38,"NO"
13,1,52,0,9,15,95,"NO"
6,2,9,0,2,3,19,"NO"
2,3,37,0,12,0,76,"YES"
73,2,101,0,19,136,286,"NO"
9,4,12,0,4,36,29,"NO"
19,2,41,0,9,28,74,"YES"
33,2,39,0,17,66,107,"YES"
3,3,7,0,5,3,14,"NO"
9,2,23,0,4,10,30,"NO"
34,1,50,0,4,28,144,"NO"
5,3,15,0,6,3,15,"NO"
2,1,6,0,4,0,10,"NO"
6,1,13,0,6,1,22,"YES"
5,2,7,0,2,10,15,"NO"
1,1,2,0,0,0,3,"NO"
5,2,5,0,4,10,15,"NO"
21,2,25,0,2,210,79,"NO"
2,1,2,2,1,1,5,"NO"
3,1,6,0,0,3,12,"NO"
32,1,55,0,4,153,125,"NO"
25,1,28,0,4,36,115,"NO"
35,1,104,0,14,153,575,"YES"
7,1,18,0,6,1,38,"NO"
2,1,2,0,2,1,6,"NO"
14,2,14,0,0,91,48,"NO"
5,1,8,0,1,10,14,"NO"
7,1,24,0,12,3,50,"YES"
3,2,4,0,2,3,11,"NO"
9,3,18,0,3,10,35,"NO"
0,1,2,8,14,1,0,"NO"
18,1,32,2,9,55,63,"YES"
37,2,36,2,11,105,106,"NO"
27,1,52,0,13,105,91,"NO"
