"wmc","dit","rfc","noc","cbo","lcom","loc","revision_num","author_num","linesadd_sum","linesadd_max","linesadd_avg","linesdel_sum","linesdel_max","linesdel_avg","codechurn_sum","codechurn_max","codechurn_avg","isBug"
17,1,20,0,3,153,51,2,2,2,1,1,4,3,2,-2,0,-1,"NO"
30,1,84,0,16,153,165,6,6,20,10,3.33333,23,13,3.83333,-3,1,-0.5,"NO"
2,1,27,0,15,1,51,2,2,2,1,1,4,3,2,-2,0,-1,"NO"
9,1,9,0,10,10,38,2,1,23,22,11.5,2,1,1,21,21,10.5,"NO"
42,1,36,0,1,55,686,1,1,1,1,1,1,1,1,0,0,0,"NO"
31,1,52,0,8,78,128,11,6,142,75,12.9091,78,51,7.09091,64,68,5.81818,"NO"
8,1,18,1,5,6,43,2,1,15,14,7.5,6,5,3,9,9,4.5,"NO"
1,1,1,0,0,0,1,7,5,27,13,3.85714,64,51,9.14286,-37,5,-5.28571,"NO"
3,2,4,0,5,3,9,1,1,1,1,1,1,1,1,0,0,0,"NO"
38,1,45,0,0,1,72,3,2,20,13,6.66667,57,51,19,-37,1,-12.3333,"NO"
82,2,88,1,11,861,335,4,3,6,3,1.5,6,3,1.5,0,0,0,"NO"
14,3,27,0,4,10,29,1,1,1,1,1,1,1,1,0,0,0,"NO"
16,2,7,0,2,10,73,1,1,1,1,1,1,1,1,0,0,0,"NO"
6,1,12,6,1,6,24,4,3,10,6,2.5,9,5,2.25,1,1,0.25,"NO"
25,1,23,15,33,66,90,9,7,99,35,11,92,51,10.2222,7,26,0.777778,"NO"
29,1,33,0,4,120,115,2,1,7,6,3.5,6,5,3,1,1,0.5,"NO"
18,1,12,0,3,15,62,4,3,127,125,31.75,128,125,32,-1,0,-0.25,"NO"
10,2,13,0,4,15,62,1,1,1,1,1,1,1,1,0,0,0,"NO"
9,1,5,0,3,3,20,4,4,47,24,11.75,13,6,3.25,34,18,8.5,"NO"
2,1,2,0,18,0,5,4,4,9,6,2.25,6,5,1.5,3,2,0.75,"NO"
20,1,7,0,8,1,115,1,1,1,1,1,1,1,1,0,0,0,"NO"
2,1,8,2,2,15,6,2,1,6,5,3,1,1,0.5,5,5,2.5,"NO"
1,3,3,0,3,0,11,1,1,1,1,1,1,1,1,0,0,0,"NO"
7,2,12,2,1,21,21,1,1,1,1,1,1,1,1,0,0,0,"NO"
26,3,74,0,5,28,122,7,2,197,123,28.1429,32,21,4.57143,165,115,23.5714,"NO"
139,1,77,0,6,231,422,6,2,551,268,91.8333,604,276,100.667,-53,0,-8.83333,"NO"
12,1,38,0,9,1,70,1,1,1,1,1,1,1,1,0,0,0,"NO"
13,1,43,0,9,1,78,2,2,2,1,1,2,1,1,0,0,0,"NO"
18,1,62,0,8,6,154,6,3,6,1,1,6,1,1,0,0,0,"NO"
7,1,41,1,23,15,87,9,2,60,29,6.66667,4,1,0.444444,56,28,6.22222,"NO"
1,2,9,0,8,0,11,5,1,42,21,8.4,5,3,1,37,18,7.4,"NO"
39,1,71,0,29,91,166,6,2,86,59,14.3333,8,3,1.33333,78,59,13,"NO"
4,1,11,0,6,6,14,4,2,22,16,5.5,6,3,1.5,16,15,4,"NO"
1,1,1,0,0,0,3,3,2,18,16,6,9,5,3,9,11,3,"NO"
4,1,11,0,5,6,14,4,2,23,16,5.75,6,3,1.5,17,15,4.25,"NO"
10,1,36,0,14,21,50,4,2,130,112,32.5,21,17,5.25,109,95,27.25,"NO"
4,1,13,0,9,1,23,4,2,30,16,7.5,11,6,2.75,19,15,4.75,"NO"
10,1,25,0,11,3,56,7,2,37,16,5.28571,26,12,3.71429,11,15,1.57143,"NO"
2,1,8,0,5,1,20,3,1,28,16,9.33333,29,27,9.66667,-1,15,-0.333333,"NO"
6,1,12,0,9,1,47,5,3,27,16,5.4,21,15,4.2,6,15,1.2,"NO"
2,1,7,0,5,1,12,3,1,24,16,8,10,8,3.33333,14,15,4.66667,"NO"
5,1,15,0,4,1,34,2,2,2,1,1,4,3,2,-2,0,-1,"NO"
2,1,9,0,6,1,18,3,2,18,16,6,5,3,1.66667,13,15,4.33333,"NO"
3,1,16,0,6,1,22,2,1,17,16,8.5,2,1,1,15,15,7.5,"NO"
10,1,29,0,12,1,58,6,3,64,38,10.6667,10,5,1.66667,54,38,9,"NO"
1,1,3,0,2,1,3,2,1,17,16,8.5,2,1,1,15,15,7.5,"NO"
1,1,6,0,3,1,10,3,2,18,16,6,5,3,1.66667,13,15,4.33333,"NO"
1,2,2,6,1,0,3,2,1,17,16,8.5,2,1,1,15,15,7.5,"NO"
2,3,8,0,5,1,14,2,1,17,16,8.5,2,1,1,15,15,7.5,"NO"
4,3,14,0,5,1,19,3,1,19,16,6.33333,8,6,2.66667,11,15,3.66667,"NO"
2,3,8,0,5,1,19,3,1,25,16,8.33333,22,20,7.33333,3,15,1,"NO"
4,3,13,0,5,1,19,2,1,17,16,8.5,2,1,1,15,15,7.5,"NO"
3,3,19,0,9,1,26,4,2,22,16,5.5,14,7,3.5,8,15,2,"NO"
4,2,11,0,3,6,14,3,2,18,16,6,5,3,1.66667,13,15,4.33333,"NO"
1,3,8,0,4,1,9,3,1,23,16,7.66667,15,13,5,8,15,2.66667,"NO"
1,1,8,0,4,1,10,4,2,25,16,6.25,21,13,5.25,4,12,1,"NO"
4,1,15,0,8,1,32,7,4,50,23,7.14286,48,27,6.85714,2,15,0.285714,"NO"
4,1,22,0,11,1,37,4,3,21,16,5.25,12,6,3,9,12,2.25,"NO"
4,1,13,0,5,3,32,5,2,61,30,12.2,11,4,2.2,50,26,10,"NO"
10,1,50,0,15,3,92,0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,2,0,2,0,4,3,2,24,17,8,6,5,2,18,17,6,"NO"
2,1,5,0,2,0,18,1,1,1,1,1,1,1,1,0,0,0,"NO"
95,1,76,19,25,325,306,1,1,1,1,1,1,1,1,0,0,0,"NO"
51,2,32,0,1,21,345,1,1,1,1,1,1,1,1,0,0,0,"NO"
130,2,85,0,1,55,753,1,1,1,1,1,1,1,1,0,0,0,"NO"
206,2,127,0,1,136,1131,1,1,1,1,1,1,1,1,0,0,0,"NO"
140,2,85,0,1,78,877,1,1,1,1,1,1,1,1,0,0,0,"NO"
219,2,150,0,1,91,1295,1,1,1,1,1,1,1,1,0,0,0,"NO"
116,2,63,0,1,28,644,1,1,1,1,1,1,1,1,0,0,0,"NO"
109,2,60,0,1,28,615,1,1,1,1,1,1,1,1,0,0,0,"NO"
171,2,138,0,1,120,907,1,1,1,1,1,1,1,1,0,0,0,"NO"
164,2,102,0,1,66,924,1,1,1,1,1,1,1,1,0,0,0,"NO"
351,2,259,0,1,153,2032,1,1,1,1,1,1,1,1,0,0,0,"NO"
262,2,137,0,1,561,1501,1,1,1,1,1,1,1,1,0,0,0,"NO"
44,2,24,0,1,15,281,1,1,1,1,1,1,1,1,0,0,0,"NO"
141,2,90,0,1,78,788,1,1,1,1,1,1,1,1,0,0,0,"NO"
155,2,92,0,1,66,866,1,1,1,1,1,1,1,1,0,0,0,"NO"
140,2,77,0,1,78,747,1,1,1,1,1,1,1,1,0,0,0,"NO"
98,2,59,0,1,66,540,1,1,1,1,1,1,1,1,0,0,0,"NO"
162,2,104,0,1,66,919,1,1,1,1,1,1,1,1,0,0,0,"NO"
41,2,23,0,1,15,265,1,1,1,1,1,1,1,1,0,0,0,"NO"
479,2,312,0,1,861,2864,1,1,1,1,1,1,1,1,0,0,0,"NO"
